time,u100,v100,u10n,u10,v10n,v10,fg10,i10fg
2020-01-13 02:00,-2.3,-4.67,-0.63,-0.9,-1.3,-1.89,4.72,4.33
2020-01-13 03:00,-3.71,-3.78,-0.99,-1.38,-1.07,-1.5,4.33,4.02
2020-01-13 04:00,-4.23,-3.84,-1.24,-1.54,-1.35,-1.68,4.14,4.11
2020-01-13 05:00,-4.25,-4.26,-1.42,-1.65,-1.64,-1.9,4.71,4.86
2020-01-13 06:00,-4.6,-3.79,-1.7,-1.93,-1.5,-1.69,5.25,5.28
2020-01-13 07:00,-5.04,-2.62,-1.78,-2.05,-1.04,-1.19,5.59,4.97
2020-01-13 08:00,-5.39,-1.88,-1.9,-2.17,-0.88,-1.01,5.01,5
2020-01-13 09:00,-5.43,-1.53,-1.79,-2.08,-0.84,-0.98,5.07,4.83
2020-01-13 10:00,-5.4,-1.14,-2.65,-2.63,-0.85,-0.85,4.83,4.16
2020-01-13 11:00,-4.63,-0.75,-2.27,-2.25,-0.86,-0.86,4.16,3.57
2020-01-13 12:00,-3.55,-0.51,-1.55,-1.56,-0.92,-0.92,3.58,2.96
2020-01-13 13:00,-2.84,-0.19,-1.16,-1.09,-0.89,-0.84,3.15,2.95
2020-01-13 14:00,-0.73,-0.44,-0.24,-0.21,-0.69,-0.6,2.99,2.63
2020-01-13 15:00,0.37,-0.81,0.28,0.25,-0.7,-0.58,2.66,2.42
2020-01-13 16:00,0.76,-1.08,0.5,0.43,-0.9,-0.76,2.76,2.77
2020-01-13 17:00,1.23,-0.63,0.92,0.78,-0.41,-0.34,3.44,3.54
2020-01-13 18:00,1.42,-0.66,1.09,1.01,-0.22,-0.2,3.92,4
2020-01-13 19:00,1.01,-1.08,0.91,0.85,-0.61,-0.57,3.64,3.29
